State_ID,State_Name,City_ID,City_Name,latitude,longitude,lat,lng,English_Name
3,البرز,132,كرج,"35° 43' 28.996"" N","50° 57' 9.954"" E",35.7247200012207,50.952766418457,
3,البرز,133,كمال شهر,"35° 50' 45.733"" N","50° 53' 2.580"" E",35.8460388183594,50.8840484619141,
3,البرز,134,كوهسار,"35° 57' 20.412"" N","50° 47' 36.722"" E",35.9556694030762,50.7935333251953,
3,البرز,135,گرمدره,"35° 44' 40.351"" N","51° 4' 7.885"" E",35.7445411682129,51.0688552856445,
3,البرز,136,ماهدشت,"35° 43' 39.220"" N","50° 48' 22.061"" E",35.7275619506836,50.8061294555664,
3,البرز,137,محمدشهر,"35° 44' 11.918"" N","50° 53' 58.384"" E",35.736644744873,50.8995513916016,
3,البرز,138,مشكين دشت,"35° 44' 54.193"" N","50° 56' 26.804"" E",35.7483863830566,50.9407806396484,
3,البرز,139,نظرآباد,"35° 57' 7.016"" N","50° 36' 16.326"" E",35.9519500732422,50.6045341491699,
3,البرز,140,هشتگرد,"35° 57' 2.462"" N","50° 41' 1.900"" E",35.95068359375,50.6838607788086,
4,ايلام,141,اركواز,"33° 23' 13.592"" N","46° 35' 51.806"" E",33.3871078491211,46.5977249145508,
4,ايلام,142,ايلام,"33° 34' 30.198"" N","46° 24' 59.105"" E",33.5750541687012,46.4164161682129,
4,ايلام,143,ايوان,"33° 49' 45.674"" N","46° 18' 22.072"" E",33.8293533325195,46.3061294555664,
4,ايلام,144,آبدانان,"32° 59' 18.071"" N","47° 25' 26.746"" E",32.988353729248,47.4240951538086,
4,ايلام,145,آسمان آباد,"33° 50' 57.779"" N","46° 27' 56.254"" E",33.8493843078613,46.4656257629395,
4,ايلام,146,بدره,"33° 18' 25.812"" N","47° 2' 17.992"" E",33.3071708679199,47.038330078125,
4,ايلام,147,پهله,"33° 0' 41.242"" N","46° 53' 0.809"" E",33.0114555358887,46.8835563659668,
4,ايلام,148,توحيد,"33° 43' 36.556"" N","47° 4' 5.855"" E",33.7268218994141,47.0682945251465,
4,ايلام,149,چوار,"33° 41' 30.869"" N","46° 17' 49.758"" E",33.6919097900391,46.2971534729004,
4,ايلام,150,دره شهر,"33° 8' 58.150"" N","47° 22' 53.972"" E",33.149486541748,47.3816604614258,
4,ايلام,151,دلگشا,"33° 24' 20.560"" N","46° 35' 39.437"" E",33.4057121276855,46.5942878723145,
4,ايلام,152,دهلران,"32° 41' 24.724"" N","47° 16' 15.074"" E",32.6902008056641,47.2708549499512,
4,ايلام,153,زرنه,"33° 55' 34.367"" N","46° 11' 12.192"" E",33.926212310791,46.1867218017578,
4,ايلام,154,سراب باغ,"32° 53' 48.016"" N","47° 34' 21.472"" E",32.896671295166,47.5726318359375,
4,ايلام,155,سرابله,"33° 46' 5.614"" N","46° 33' 40.921"" E",33.7682266235352,46.5613670349121,
4,ايلام,156,صالح آباد,"33° 28' 7.583"" N","46° 11' 27.834"" E",33.4687728881836,46.1910667419434,
4,ايلام,157,لومار,"33° 34' 1.870"" N","46° 48' 40.874"" E",33.5671844482422,46.8113555908203,
4,ايلام,158,مورموري,"32° 43' 34.752"" N","47° 40' 30.356"" E",32.726318359375,47.6750984191895,
